"comment_content","Giao hang","Dong goi","Gia ban","Thiet ke","Chat luong san pham","Cham soc khach hang","Do nhay"
"chuột mới cứng tem hộp còn nguyên đáy chuột mới bóng giao hàng tikinow siêu nhanh yêu vãi",1.0,0.0,0.0,0.0,0.0,0.0,1.0
"hình dáng cực đẹp ngầu mới k tì vết kết nối ổn pin xài khá lâu  chuột nặng hợp người tay to phím gesture hơi nặng tay không có phím tính năng silent như dòng thấp hơn bấm tanh tách nghe có vẻ k chuyên nghiệp mấy   mình mua về thay phím silient vào im ru  perfect",0.0,0.0,0.0,1.0,0.0,0.0,0.0
"đóng gói hàng rất kỹ và chắc chắn   hàng rất tốt có điều shop bảo tặng pin mà k có nha",0.0,1.0,0.0,0.0,0.0,0.0,0.0
"sử dụng được  tuần cảm nhận của mình là chuột dùng rất tốt và nhạy thiết kế nhỏ nhắn vừa tay sản phẩm được đóng gói cẩn thận có tặng kèm  viên pin ",0.0,0.0,0.0,1.0,1.0,0.0,1.0
"sản phẩm giống mô tả và tốt hơn mong đợi chất lượng sản phẩm xuất sắc đóng gói hàng rất kỹ và chắc chắn shop phục vụ cực kỳ nhiệt tình   hoi kho su dung su dung ko duoc nhug cho shop sao ung ho",0.0,1.0,0.0,1.0,1.0,1.0,0.0
"chuột êm dùng rất mượt và k tạo tiếng động màu xanh đẹp y hình",0.0,0.0,0.0,0.0,1.0,0.0,1.0
"chuột sử dụng khá nhạy và êm có sẵn pin để sử dụng luôn  tiki giao hàng khá nhanh mình đặt chiều hôm trước mà sáng sớm hôm sau đã nhận được hàng đó là lý do tại sao mình hay đặt mua hàng ở tiki",1.0,0.0,0.0,0.0,0.0,0.0,1.0
" về mẫu mã tui chọn chuột hình con panda dễ thương lắm luôn á mua về mẹ với chị hỏi mày mấy tuổi rồi mà còn mê mấy cái này mấy nhỏ gái thì hỏi mua đâu thế   giá cả khỏi phải bàn tiki bán rẻ hơn thị trường nhiều mở hàng ra thì phát hoảng với mấy cái nút bấm nhiều quá à nha làm tui ấn tượng nhưng mắc mợt  về hiệu suất  khỏi chê chuột hoạt động rất trơn tru mượt mà sảng khoái mát lạnh rất nhạy nữa chớ để trên mặt kính em vẫn lướt phè phỡn đã dị còn được tặng  cục pin chất lượng hê hê  túm cái quần lại là chả có cái gì để chê hết trơn ai thích thì hốt em về đi nhoaaa",0.0,0.0,1.0,1.0,1.0,0.0,0.0
"chuột này thuộc dòng silent nên bấm rất êm cảm giác hơi lạ so với chuột thường bấm kêu tạch tạch nhưng kết quả như nhau mình đặt hàng tối thứ  sáng thứ  giao hàng đóng gói nguyên bản có xé ra  ít dán tem cho vào trong túi bóng xốp lót bởi  miếng xốp trên dưới rồi cho vào hộp đóng gói tốt không lọc xọc giao hàng thế là nhanh giá thì so với shop rẻ hơn",1.0,1.0,0.0,0.0,0.0,0.0,0.0
"mặc dù hôm giảm giá sâu ko mua kịp nhưng vẫn đặt hàng vì chuột g dùng rất tốt hàng mới",0.0,0.0,1.0,0.0,1.0,0.0,0.0
"hàng nguyên seal có tem chống giả của digiworld chuột nhạy mượt đóng gói cẩn thận hy vọng sản phẩm bền như cảm nhận ban đầu",0.0,1.0,0.0,0.0,1.0,0.0,0.0
"shop phục vụ cực kỳ nhiệt tình   ",0.0,0.0,0.0,0.0,0.0,1.0,0.0
"sản phẩm giống mô tả và tốt hơn mong đợi chất lượng sản phẩm xuất sắc đóng gói hàng rất kỹ và chắc chắn shop phục vụ cực kỳ nhiệt tình   ",0.0,1.0,0.0,0.0,1.0,1.0,0.0
"sản phẩm giống mô tả và tốt hơn mong đợi   hàng đẹp kết nối ngon lành đúng chất apple màu đen xám khá sang đỡ bị bẩn   ship hỏa tốc  tiếng là nhận dc shop hỗ trợ giao nhanh",0.0,0.0,0.0,1.0,1.0,0.0,0.0
"giao hàng chậm hộp đựng bị đè bẹp  gửi email thì k phản hồi cực kỳ không hài lòng",1.0,1.0,0.0,0.0,0.0,0.0,0.0
"chuột kêu hơi to cầm chuột hơi hụt chắc do chưa quen tay",0.0,0.0,0.0,1.0,0.0,0.0,0.0
"chuột nhỏ vừa tay dễ mang đi m ko hài lòng là giao hàng rất chậm gần  tuần dù m đang ở hn",1.0,0.0,0.0,1.0,0.0,0.0,0.0
"để màu trắng giao hàng màu đen trầy xước ko thèm xài vứt xó luôn",1.0,0.0,0.0,0.0,0.0,0.0,0.0
"giao hàng thiếu chân usb gọi shop không trả lới  sau  tuần đã nhận đc usb bổ sung   vote từ  sao lên  sao chất lượng sp cần thời gian mới biết",0.0,0.0,0.0,0.0,0.0,1.0,0.0
"giao hàng thiêu  yêu cầu gọi lại khách ",1.0,0.0,0.0,0.0,0.0,0.0,0.0
"cảm ơn shop nhìu nhéhàng như hìnhcảm thấy thích hơn rồibóng thật nhưng bám vân tay nhiều vệ sinh lại ko bóngcó học lệnh của tv đời cũ và đầu thu chảo ko được z shop nói tóm lại là mình thích",0.0,0.0,0.0,1.0,1.0,0.0,0.0
"vừa mới mua hôm thứ  thứ  đã nhận đc hàng  đóng gói cẩn thận  nhưng mong tiki sau tự để khách hàng bóc seal cảm giác sẽ hay hơn là nhận hàng đã bị bóc ra như đã dùng rồi",1.0,1.0,0.0,0.0,0.0,0.0,0.0
"vừa nhận hàng sáng nay  đặt hôm thứ  thì thứ  đã gọi nhận hàng sớm hơn theo thông báo đóng gói cẩn thận có sẵn pin bên trong chuột dùng nhạy nói chung là hài lòng",1.0,1.0,0.0,0.0,0.0,0.0,1.0
"hơi tốn pin một tẹo còn đâu dùng ổn cầm vừa tay bạn nào tay to sẽ thấy nó hơi lọt thỏm chút xíu",0.0,0.0,0.0,1.0,0.0,0.0,0.0
"nhìn bề ngoài thì ok đấy chưa biết sẽ dụng lâu như nào",0.0,0.0,0.0,1.0,0.0,0.0,0.0
"sản phẩm giống mô tả và tốt hơn mong đợi   ưng ý voi ao giá mềm",1.0,0.0,1.0,0.0,1.0,0.0,0.0
"sản phẩm giống mô tả và tốt hơn mong đợi chất lượng sản phẩm xuất sắc   ",1.0,0.0,0.0,0.0,1.0,0.0,0.0
"thiết kế thời trang  mỏng  hiện đại dễ lau chùi rất đang để mua các bạn ạ",0.0,0.0,0.0,1.0,0.0,0.0,0.0
"đóng gói hàng rất kỹ và chắc chắn   giao hàng nhanh đóng gói kĩ mới xài chưa biết bền lâu hay không",1.0,1.0,0.0,0.0,0.0,0.0,0.0
"đúng như hình",1.0,0.0,0.0,0.0,0.0,0.0,0.0
"vừa nhận sản phẩm chất lượng chưa biết sao nhưng thấy không ổn  bao bì bị rách  số seri trên hộp chuột bộ thu receiver không giống nhau  chuột bị trầy xước  cảm giác không phải hàng mới  cái logo  logitech  trên bộ thureceiver không giống bản trên trang chủ ps dù chất lượng thế nào nhưng thấy ban đầu là bực mình chán",1.0,0.0,0.0,0.0,1.0,0.0,0.0
"nút không được nhạy lắm hoạt động tốt",0.0,0.0,0.0,0.0,1.0,0.0,1.0
"giao hàng nhạnh dùng không bị vấn đề gì rate  sao",1.0,0.0,0.0,0.0,1.0,0.0,0.0
"mình mua màu đen có hoa văn màu vàng xanh nhìn hơi lạ nhưng mà mình thích",0.0,0.0,0.0,1.0,0.0,0.0,0.0
"sản phẩm giống mô tả và tốt hơn mong đợi chất lượng sản phẩm xuất sắc đóng gói hàng rất kỹ và chắc chắn shop phục vụ cực kỳ nhiệt tình   tuyệt vời  cảm ơn senđo và sop nhé  chúc các bạn thành công ",0.0,1.0,0.0,0.0,1.0,1.0,0.0
"sản phẩm hoàn thiện tốt chuột màu nâuđen bấm khá êm tay và kết nối ổn định kích thước nhỏ vừa tay với người có bàn tay nhỏ cảm giác cầm thaoir mái không dùng led đỏ không biết là dùng gì như chuột khác nên không thấy hở sáng khi dùng bàn phím bấm hơi cứng đóng gói và giao hàng nhanh chóng cảm ơn nhà cung cấp và tiki",1.0,1.0,0.0,0.0,1.0,0.0,1.0
"sản phẩm giống mô tả và tốt hơn mong đợi đóng gói hàng rất kỹ và chắc chắn shop phục vụ cực kỳ nhiệt tình   ",0.0,1.0,0.0,0.0,1.0,1.0,0.0
"sản phẩm không giống như mô tả khe cắm thì không vừa với chuột chuột không dây mà có đèn đỏ phía dưới luôn nói chung là rất tệ",0.0,0.0,0.0,1.0,1.0,0.0,0.0
"sản phẩm giống mô tả và tốt hơn mong đợi đóng gói hàng rất kỹ và chắc chắn   ok",0.0,1.0,0.0,0.0,1.0,0.0,0.0
"sản phẩm như mô tả bao bì đẹp có kèm pin nhìn rất ổn lắp vào máy tính là dùng được ngay",0.0,1.0,0.0,0.0,1.0,0.0,1.0
"giao sai hàng đặt chuột jedel lại giao chuột tvbest khi lắp pin thì chuột không chạy xung quanh chuột bị trầy xước nhiều sản phẩm kém",1.0,0.0,0.0,0.0,1.0,0.0,0.0
"chuột nhỏ gọn bấm êm có thể kết nối với macbook qua bluetooth chất liệu dễ bám bẩn",0.0,0.0,0.0,1.0,0.0,0.0,1.0
"chuột nhanh khá nhạy chạy được trên nhiều bề mặt mình thử qua da vải  giấy bóng tạp chí gỗ đều chạy tốt tuy nhiên mặt kính thì hay giật phản hồi nhanh nhưng không chính xác tầm hoạt động xa  chuột nhỏ gọn cầm vừa tay mình bàn tay mình khá nhỏ thích hợp cho các bạn nữ màu sắc đẹp cùng màu với laptop của mình nên đi thuyết trình với khách hàng nhìn rất sang điểm trừ nho nhỏ là mình thích công tắc cũ của genius hơn gắn đầu usb vào chuột lại sẽ tự động tắt không tốn pin mình xài con này cứ quên tắt hoài ",0.0,0.0,0.0,1.0,0.0,0.0,1.0
" chất liệu mềm  ok  chất lượng in không tốt viền trên và dưới bị mờ",0.0,0.0,0.0,1.0,1.0,0.0,0.0
"cực kì hài lòng với giá bỏ ra sự tùy biến macro phải nói là cực kì nhiều k đơn giản chỉ là  nút",0.0,0.0,0.0,1.0,1.0,0.0,0.0
"ok giao hàng nhanh",1.0,0.0,0.0,0.0,1.0,0.0,0.0
" đặt hàng hôm trước hôm sau tiki đã giao hàng luôn  chuột dùng êm không tiếng động có sẵn pin ",1.0,0.0,0.0,0.0,1.0,0.0,0.0
"cảm giác cầm tốtnhưng tín hiệu usb yếunhiều lúc bấm rồi phải s đến s mới nhận lệnh",0.0,0.0,0.0,0.0,1.0,0.0,1.0
"cầm vừa tay bấm nhẹ êm màu sắc đẹp dễ dàng kết nối",0.0,0.0,0.0,1.0,1.0,0.0,1.0
"đóng gói hàng rất kỹ và chắc chắn sản phẩm giống mô tả và tốt hơn mong đợi chất lượng sản phẩm xuất sắc   ",0.0,1.0,0.0,0.0,1.0,0.0,0.0
"sản phẩm giống mô tả và tốt hơn mong đợi   tốt đấy rất nhạy",0.0,0.0,0.0,0.0,1.0,0.0,1.0
"giao nhanh hàng tốt đẹp rất đáng tiền nên mua và trải nghiệm",1.0,0.0,0.0,0.0,1.0,0.0,0.0
"chuột dùng rất tốt chắc tay độ trễ gần như ko có chất lượng tương xứng giá tiền ",0.0,0.0,0.0,1.0,1.0,0.0,1.0
"chuột ngon bấm êm nhưng số seri trên vỏ hộp không trùng không có phiếu bảo hành cũng như tem bảo hành dán trên chuột vậy bảo hành thế nào tiki vote  sao cho a shiper giao hàng đúng giờ hẹn h tầm h đã tới rất nhanh ủng hộ tiki về cách giao hàng nhưng chế độ bảo hành còn mập mờ",1.0,0.0,0.0,0.0,1.0,0.0,1.0
"hôm vừa rồi có thu hồi sản phẩm chuột để bảo hành nhưng đã  tuần và em không thấy có thông tin từ việc hẹn trả ạ  cho em hỏi là chế độ bảo hành mình bao nhiêu ngày sẽ trả lại ạ  e có chụp hóa đơn thu hồi để xác minh ạ",0.0,0.0,0.0,0.0,0.0,0.0,0.0
"đóng gói hàng rất kỹ và chắc chắn sản phẩm giống mô tả và tốt hơn mong đợi   ",0.0,1.0,0.0,0.0,1.0,0.0,0.0
"sản phẩm giống mô tả và tốt hơn mong đợi đóng gói hàng rất kỹ và chắc chắn   sửa dụng tốt  cầm nắm rất thích",0.0,1.0,0.0,0.0,1.0,0.0,0.0
"chất lượng tốt phím nảy cầm vừa tay giao hàng nhanh ae nên mua",1.0,0.0,0.0,1.0,1.0,0.0,1.0
"hàng rẻ dùng tốt",0.0,0.0,1.0,0.0,1.0,0.0,0.0
"sản phẩm giống mô tả và tốt hơn mong đợi chất lượng sản phẩm xuất sắc đóng gói hàng rất kỹ và chắc chắn shop phục vụ cực kỳ nhiệt tình   hàng ok đẹp",0.0,1.0,0.0,1.0,1.0,0.0,0.0
"mình mới nhận hàng hôm nay khi bóc hộp ngoài thì thấy vỏ hộp logitech đã bị  đập hộp  dưới đáy chuột bị rất nhiều vết sướt như hình hàng có dấu hiệu là hàng cũ mình rất thích tiki nhưng thật sự ko hài lòng trong lần này",1.0,0.0,0.0,0.0,1.0,0.0,0.0
"sản phẩm giống mô tả và tốt hơn mong đợi đóng gói hàng rất kỹ và chắc chắn   khá tiện chuột style gaming k dây đỡ vướng không cần thay pin chỉ cần sạc như điện thoại thôi",0.0,1.0,0.0,0.0,1.0,0.0,0.0
"sản phẩm giống mô tả và tốt hơn mong đợi chất lượng sản phẩm xuất sắc đóng gói hàng rất kỹ và chắc chắn   dùng mấy hôm rồi mình thấy vẫn rất ok chúc shop làm ăn phát đạt",1.0,1.0,0.0,0.0,1.0,0.0,0.0
"chuột nhạy im lặng hơn loại m form ôm tay phù hợp tay nữ hơn nam giới check mã trên website chính hãng đúng hàng real sn ngoài vỏ hộp và trong chuột khác nhau nhưng hãng có giải thích là chuyện bình thường check mã hộp không đúng nhưng mã trong chuột chính hãng tiki giao hàng rất nhanh hẹn t nhưng giao vào sáng t cuối cùng chuột logitech cực kỳ đẹp luôn",1.0,0.0,0.0,1.0,0.0,0.0,1.0
"mouse hơi bé nhưng có tích hợp công nghệ mới của logitech phím êm chống tràn nước khá good trong tầm giá",0.0,0.0,1.0,1.0,1.0,0.0,0.0
"chất lượng tốt chạy rất mượt đẹp mắt cầm vừa tay",0.0,0.0,0.0,0.0,1.0,0.0,1.0
"tầm k thì chắc đây là lựa chọn ổn nhất chuột nhẹ vừa tay nút cuộn giữa dùng rất thích và cảm giác tốt led hai chế độ fix màu và tự đổi màu độ nhạy cũng quá ổn  mình mua ngay đợt khuyến mãi chỉ có k",0.0,0.0,1.0,1.0,1.0,0.0,1.0
"mặc dù mình là con gái nhưng tay hơi to  chút nên chuột này dài khoảng  cm mình cầm rất vừa tay và thoải mái không cảm thấy bị mỏi tay chuột này còn có silent plus rất êm không có tý tiếng ồn nào mình mua chuột màu đỏ màu rất đẹp rất thích",0.0,0.0,0.0,1.0,0.0,0.0,0.0
"sản phẩm ko có nút nguồn bật tắt hơi buồn",0.0,0.0,0.0,0.0,0.0,0.0,0.0
"sản phẩm giá rẻchất lượng tốtđóng gói kỹ lưỡng chắc chắnthời gian giao hàng rất nhanh",1.0,1.0,1.0,0.0,1.0,0.0,0.0
"mình dùng chuột này đúng  năm rồi chuột bị loạn scroll sau đúng  năm với giá này thì quá tốt chuột nhạy vừa vừa tay di chuyển mượt",0.0,0.0,1.0,1.0,1.0,0.0,1.0
"sản phẩm hoàn toàn khác mô tả đóng gói hàng không cẩn thận thái độ phục vụ của shop rất kém   nói thật thái độ làm ngơ khách hàng này thì sập tiệm sớm với dẹp cái bảng hiệu sự hài lòng của khách hàng là mục tiêu hàng đầu của shop đi thấy tởm quá",0.0,1.0,0.0,0.0,1.0,1.0,0.0
"hàng đẹp nhân viên giao hàng chu đáo nhiệt tình",0.0,0.0,0.0,1.0,0.0,1.0,0.0
"đóng gói hàng rất kỹ và chắc chắn   sản phẩm mới đúng như mô tả",0.0,1.0,0.0,0.0,1.0,0.0,0.0
"bên ngoài hộp đề made in taiwan sao đằng sau cái chuột ghi china nút onoff thì không có",1.0,0.0,0.0,0.0,0.0,0.0,0.0
"name",0.0,0.0,0.0,0.0,0.0,0.0,0.0
"đóng gói hàng cẩn thận chắc chắn sản phẩm giống mô tả   ",0.0,1.0,0.0,0.0,1.0,0.0,0.0
"trước giờ mua hàng ở tiki k ít rất hài lòng về việc đóng gói và giao hàng của tiki  nhưng khoảng  đơn gần nhất thì xuất hiện tình trạng k chấp nhận đc lần này mình đặt mua chuột logitech này giao hàng đã trễ hẹn mặc dù  m gọi nhắc đến  lần khi giao thì lại gói hàng vào hộp k phù hợp kích thước khiến gói hàng lỏng lẻo mốp méo nhìn rất kinh khủng hộp lại còn bị rách mua thiết bị điện tử đóng gói kiểu này thật sự k chấp nhận đc k gián tem bảo hành trên chuột về phần chuột thì cầm đầm tay chuột k đèn nên khiến mình rất dễ chịu còn tiết kiệm đc pin",1.0,1.0,0.0,1.0,0.0,0.0,0.0
"giao k đúng yêu cầunc mệt mỏi",1.0,0.0,0.0,0.0,0.0,0.0,0.0
"sản phẩm dùng tốt nút bấm êm nhạy không ồn rất tốt cho văn phòng chuột có  chế độ kết nối không dây bằng usb hoặc bluetooth",0.0,0.0,0.0,0.0,1.0,0.0,1.0
"sản phẩm giống mô tả và tốt hơn mong đợi chất lượng sản phẩm xuất sắc shop phục vụ cực kỳ nhiệt tình   ",0.0,0.0,0.0,0.0,1.0,1.0,0.0
"hàng rất tốt đóng gói cẩn thận đẹp giao hàng sớm hơn dự tính mình sẽ ủng hộ tiki dài dài ",1.0,1.0,0.0,0.0,1.0,0.0,0.0
"ko có cổng sạc kết nối với tivi",0.0,0.0,0.0,0.0,0.0,0.0,0.0
"chuột cực kì đẹp xài mượt cầm chắc tay miếng lót chuột được tặng kèm to xài tốt",0.0,0.0,0.0,1.0,0.0,0.0,1.0
"chất lượng sản phẩm xuất sắc đóng gói hàng rất kỹ và chắc chắn shop phục vụ cực kỳ nhiệt tình   nhầm màu",0.0,1.0,0.0,0.0,1.0,1.0,0.0
"giao hàng hết  ngày liên kiếp không biết kho nova nó nằm chỗ nào mà chờ mỏi cả cuộc đời t ở hà nội",1.0,0.0,0.0,0.0,0.0,0.0,0.0
"chuột nhỏ xinh nhưng cầm rất chắc tay có cảm giác rất nhạy khi mua tặng kèm pin nên mua dòng chuột logitech ",0.0,0.0,0.0,1.0,0.0,0.0,1.0
"sản phẩm không đúng miêu tả đóng gói không có mút chống va đập hàng rao bán có nút tắt mở nguồn sản phẩm nhận được hình thức giống nhưng không có nút tắt có trầy xước hiện tại đèn sáng tắt phải tháo pin tuy ko nhiều tiền nhưng tôi cần shop và sendo phản hồi về việc này lần đầu tiên tham gia  thật sự không hài lòng chính sách đổi trả  giờ vui lòng tư vấn lý do tôi không được trả xin cảm ơn",1.0,1.0,0.0,0.0,0.0,0.0,0.0
" dịch vụ hỗ trợ hoàn trả mặc dù chậm nhưng bài bản chuyên viên tư vấn kĩ thuật chuyên nghiệp và lịch sự  sản phẩm giao cho mình lại là một sản phẩm đã qua sử dụng mình ok việc hàng nhập khẩu của tiki phải bóc bao bì ra dán tem bảo hành vào chuột như",0.0,0.0,0.0,0.0,1.0,1.0,0.0
"mình mua lúc thấy sale còn k cũng phải lên tìm hiểu trước để mua cho yên tâm thì mới biết fuhlen này là hàng nội địa tq có mặt trên thị trường từ năm  tức cũng là hãng có tên tuổi bên tàu nên không sợ đồ kém chất lượng chuột chính hãng có tem bảo hành đàng hoàng lúc nhận hàng mình khá bất ngờ vì với giá như vậy mà lại được con chuột đẹp thế phần nhựa bên ngoài hoàn thiện khá chắc chắn ko bị ọp ẹp chuột di cũng mượt và nhanh lúc mua có đặt sẵn  cục pin bên trong để dùng luôn điểm trừ là phím bấm hơi cứng tay chút nên lúc click hơi nặng có thể do tay mình con gái hơi yếu nhưng tổng thể mình thấy đây vẫn là sp tốt đáng sử dụng và quá ổn trong tầm giá",0.0,0.0,1.0,1.0,0.0,0.0,1.0
"ok tốt so với giá có phần mềm chỉnh chế độ màu và điều chỉnh dpi rất tiện lợi giá mình mua cách đây  tuần là  đồng",0.0,0.0,1.0,1.0,1.0,0.0,0.0
"chuột nhỏ gọn vừa tay dpi cao nên rất nhạy chơi dòng game fps rất đã",0.0,0.0,0.0,1.0,1.0,0.0,0.0
"chuột có tem digiworld nhưng đóng gói quá tệ móp hết cả hộp mua giùm người ta mà ngại ghê như mua đồ cũ",0.0,1.0,0.0,0.0,1.0,0.0,0.0
"chuột click êm pin dùng lâu cảm thấy hết sức hài lòng mỗi khi mua dc lúc sale",0.0,0.0,0.0,0.0,0.0,0.0,1.0
"n cc",0.0,0.0,0.0,0.0,0.0,0.0,0.0
"sản phẩm giống mô tả và tốt hơn mong đợi   hang tot ok",1.0,0.0,0.0,0.0,1.0,0.0,0.0
"công nhận  điều là khoản tiền bỏ ra mua con chuột này k phí đồng nào mình làm công việc xử lý số liệu nên khi chuyển sang chế độ lăn chuột vô hạn lướt vivu ratas sướng",0.0,0.0,1.0,0.0,1.0,0.0,0.0
"hơi chập chờn chút nhưng đủ sài với giá tiền",0.0,0.0,1.0,0.0,0.0,0.0,1.0
"chuột ngon trong tầm giá phù hợp ai có bàn tay to cảm giác sử dụng rất thích độ nhạy có thể tùy chỉnh theo sở thích của mỗi người cập nhật driver mới nhất để cảm nhận được độ nhạy lên tới dpi đèn rgb ảo diệu có thể thay đổi theo sở thích mỗi người chuột ít bám vân tay xài rất thích mua lúc đang khuyến mãi nên được giá tốt chơi game thì con chuột này cũng là quá ngon rồi ủng hộ hàng logitech",0.0,0.0,1.0,1.0,1.0,0.0,0.0
"chuột chỉ click trái phải scroll up down được chứ không di chuyển được có thể mắt quang bị hỏng không có đèn sáng ở dưới đề nghị shop đổi trả lại chuột mới hàng hóa vẫn còn nguyên bao bì chưa sử dụng được gì cả do lỗi",0.0,0.0,0.0,0.0,0.0,0.0,1.0
"một sản phẩm rất tuyệt vời từ logitech giá rẻ thiết kế đơn giản tinh tế chuột nhạy click và lăn không nghe tiếng  còn phần pin thì do mình mới mua nên cũng không chắc có sử dụng được  tháng như giới thiệu hay không",0.0,0.0,1.0,1.0,1.0,0.0,0.0
"hàng tốt giá hợp lý",0.0,0.0,1.0,0.0,1.0,0.0,0.0
"con này sài ok mà giá quá chênh với",0.0,0.0,1.0,0.0,0.0,0.0,0.0
"đóng gói chưa được cẩn thận",0.0,1.0,0.0,0.0,0.0,0.0,0.0
"sản phẩm giống mô tả và tốt hơn mong đợi   ok bề ngoài nhìn được chưa thử vì ko kèm pin tạm cho  ",0.0,0.0,0.0,1.0,1.0,0.0,0.0
"pros chuột nhạy rất êm hầu như ko phát ra tiếng động rất tốt để làm việc về đêm kết nối ko giây ghz như mọi khi rất ổn định mình có dùng  em microsoft sculpt comfort bluetooth nhưng ko ổn định bằng  cons quá nhỏ và nhẹ phải tập làm quen hết nửa buổi độ chính xác cũng ko cao vẫn có thể chấp nhận đc vì mức giá rẻ một điều mình khá khó chịu là nắp pin khá ọp ẹp ko chắc chắn có thể riêng sp của mình bị vậy thôi phải chèn giấy vô để không bị lỏng  nói chung dễ sử dụng nhỏ gọn dễ mang đi đây đi đó người khó tính tuyệt đối đừng nghĩ tới sẽ thất vọng bỏ tiền triệu ra mua chuột sẽ hợp lý hơn",0.0,0.0,0.0,0.0,1.0,0.0,1.0
"hàng dùng ok tuy nhiên chuột trái hơi cứng",0.0,0.0,0.0,0.0,1.0,0.0,1.0
"chuột mới nhưng đóng gói còn bị móp méo sử dụng ổn nhạy chỉnh dpi nhanh hơi to so với tay mình nhưng cũng không sao cầm quen là đx",0.0,1.0,0.0,1.0,1.0,0.0,1.0
"đăt  cai giao  con thiêu  chưa thây giao",1.0,0.0,0.0,0.0,0.0,0.0,0.0
"giá ko rẽ lắm nhưng dùng cung tam dc",0.0,0.0,1.0,0.0,1.0,0.0,0.0
"mình có đặt mua con chuột này vào  flash sale của tiki hàng giao đến rất nhanh mình có mở ra kiểm tra hàng thì thấy có băng keo dán ngay hộp nhựa nhưng nghĩ chắc các bạn cẩn thận nên đóng gói kĩ  mình mang vào kiểm tra thì thấy chuột đã qua sử dụng còn rất mới nhưng đã có dấu hiệu sử dụng do bên dưới chuột các nút đệm đều bị trầy xước và dính bẩn cho ma xát chuột nhiều  khá thất vọng vì các bạn sale giá tốt giao hàng nhanh nhưng lại giao hàng dùng rồi   đang đợi tiki đổi trả lại sản phẩm mới",1.0,1.0,0.0,0.0,1.0,0.0,0.0
"giáo hàng nhanh  chuột đẹp lắm shop nếu dùng bền sẽ ủng hộ shop thêm",1.0,0.0,0.0,1.0,0.0,0.0,0.0
"shop phục vụ cực kỳ nhiệt tình   ",0.0,0.0,0.0,0.0,0.0,1.0,0.0
"sản phẩm giống mô tả   ok tốt giao hàng nhanh",1.0,0.0,0.0,0.0,1.0,0.0,0.0
"bàn phím đẹpgiao hàng nhanhđóng gói rất kĩ",1.0,1.0,0.0,1.0,0.0,0.0,0.0
"nhận hàng thật sự rất thích khi khui thùng nhưng sau mấy hôm mới có thể thử kquảbàn phím không nhận được tín hiệu xắm soi bàn phím tìm xem có công tắc không không thấythất vọng hôm sau chạy đi mua viên pin mới thay cho pin đính kèmkết quả vẫn không đổinản qua máy để bàn thử nghiệmkết quả vẫn rứa chán ngồi cầm bàn phím nâng lên hạ xuốnghá há há giờ mới thấy công tắc nhỏ xíu đen thuitrên đỉnh bàn phím thế là viết xuống vài dòng để ai đó đừng giống mình tốn thêm tiền mua pin mới ",0.0,0.0,0.0,0.0,0.0,0.0,0.0
"chất lượng sản phẩm xuất sắc   đóng gói còn sơ sài chất lượng sản phẩm tốt thời gian giao hàng nhanh",1.0,1.0,0.0,0.0,1.0,0.0,0.0
